,platformId,gameId,champion,queue,season,timestamp,role,lane
4,KR,4457615487,203,420,13,1592572240563,NONE,JUNGLE
0,KR,4458251678,22,420,13,1592593500556,DUO_CARRY,BOTTOM
1,KR,4458159493,22,420,13,1592591538334,DUO_CARRY,BOTTOM
2,KR,4458115501,81,420,13,1592588608076,DUO_CARRY,BOTTOM
3,KR,4458170656,245,420,13,1592586494332,DUO_CARRY,BOTTOM
4,KR,4458015967,81,420,13,1592584269469,SOLO,BOTTOM
0,KR,4462410696,18,420,13,1592746460476,DUO_CARRY,BOTTOM
1,KR,4462380854,18,420,13,1592743692161,SOLO,MID
2,KR,4462285042,18,420,13,1592741997653,DUO_CARRY,BOTTOM
3,KR,4460181313,18,420,13,1592661317322,DUO_CARRY,BOTTOM
4,KR,4459737506,18,420,13,1592657503099,DUO_SUPPORT,NONE
0,KR,4462038114,432,420,13,1592736792009,DUO_SUPPORT,BOTTOM
1,KR,4461018531,432,420,13,1592714528828,DUO_SUPPORT,BOTTOM
2,KR,4459426407,432,420,13,1592647397903,DUO_SUPPORT,TOP
3,KR,4459460890,432,420,13,1592645537711,DUO_SUPPORT,BOTTOM
4,KR,4459365685,432,420,13,1592643825072,DUO_SUPPORT,MID
0,KR,4461861754,145,420,13,1592728357305,DUO_CARRY,BOTTOM
1,KR,4461474182,106,420,13,1592725929840,DUO_SUPPORT,NONE
2,KR,4461325454,104,420,13,1592723350955,NONE,JUNGLE
3,KR,4461293708,76,420,13,1592720036165,NONE,JUNGLE
4,KR,4461109459,145,420,13,1592718016361,DUO_CARRY,BOTTOM
0,KR,4456905978,68,420,13,1592558370465,SOLO,MID
1,KR,4456118230,126,420,13,1592497533160,SOLO,TOP
2,KR,4456067209,114,420,13,1592492946059,SOLO,TOP
3,KR,4456030339,62,420,13,1592490548223,DUO_SUPPORT,NONE
4,KR,4455984587,68,420,13,1592488776772,SOLO,MID
0,KR,4460774376,53,420,13,1592684825121,DUO_SUPPORT,BOTTOM
1,KR,4460712027,412,420,13,1592681102377,SOLO,BOTTOM
2,KR,4460638931,111,420,13,1592678465199,DUO_SUPPORT,BOTTOM
3,KR,4460634337,412,420,13,1592675404194,DUO_SUPPORT,BOTTOM
4,KR,4460549810,350,420,13,1592673141980,SOLO,BOTTOM
0,KR,4460993058,57,420,13,1592707497787,SOLO,TOP
1,KR,4460897438,57,420,13,1592703865472,SOLO,MID
2,KR,4460874266,57,420,13,1592701188799,SOLO,TOP
3,KR,4460880877,57,420,13,1592697547650,DUO_SUPPORT,BOTTOM
4,KR,4460789650,57,420,13,1592695672931,DUO_SUPPORT,NONE
0,KR,4460225464,34,420,13,1592662666096,DUO,MID
1,KR,4459935036,34,420,13,1592659778535,DUO,BOTTOM
2,KR,4459745925,34,420,13,1592657086242,SOLO,MID
3,KR,4459647673,34,420,13,1592654555445,DUO_CARRY,BOTTOM
4,KR,4455930654,34,420,13,1592487507767,DUO_SUPPORT,NONE
0,KR,4462120023,119,420,13,1592737373033,DUO_SUPPORT,NONE
1,KR,4460456875,145,420,13,1592668418860,DUO_CARRY,BOTTOM
2,KR,4460199971,523,420,13,1592663920420,DUO_SUPPORT,NONE
3,KR,4459043644,58,420,13,1592633580815,SOLO,TOP
4,KR,4458934271,523,420,13,1592630253637,DUO_CARRY,BOTTOM
0,KR,4462375543,412,420,13,1592745046563,DUO_SUPPORT,BOTTOM
1,KR,4462278005,43,420,13,1592742785414,DUO_SUPPORT,BOTTOM
2,KR,4462251280,412,420,13,1592740804746,DUO_SUPPORT,BOTTOM
3,KR,4460550262,43,420,13,1592669541118,DUO_SUPPORT,NONE
4,KR,4460376766,412,420,13,1592665504365,DUO_SUPPORT,BOTTOM
0,KR,4458236599,236,430,13,1592600771262,DUO_SUPPORT,NONE
1,KR,4458231047,43,420,13,1592592684821,DUO_SUPPORT,BOTTOM
2,KR,4458178954,412,420,13,1592591335699,DUO_SUPPORT,NONE
3,KR,4458167281,235,420,13,1592590072013,DUO_SUPPORT,NONE
4,KR,4458075642,350,420,13,1592584463533,DUO_SUPPORT,BOTTOM
0,KR,4462388165,236,420,13,1592745789293,SOLO,MID
1,KR,4462373412,4,420,13,1592744387660,DUO,NONE
2,KR,4462144212,80,420,13,1592738737783,SOLO,MID
3,KR,4461929030,4,420,13,1592733859772,SOLO,MID
4,KR,4461930288,127,420,13,1592730986923,DUO_SUPPORT,NONE
0,KR,4451439598,64,420,13,1592299170296,NONE,JUNGLE
1,KR,4449611141,64,420,13,1592208638731,DUO_SUPPORT,NONE
2,KR,4449535835,245,420,13,1592206527597,NONE,JUNGLE
3,KR,4448838592,64,420,13,1592151965620,NONE,JUNGLE
4,KR,4448834702,60,420,13,1592150150171,NONE,JUNGLE
0,KR,4458433941,39,450,13,1592620524441,SOLO,TOP
1,KR,4458422470,523,450,13,1592619526884,DUO_SUPPORT,NONE
2,KR,4458430254,67,450,13,1592618240460,DUO,NONE
3,KR,4458106705,45,450,13,1592589011518,DUO,NONE
4,KR,4458103544,110,450,13,1592587293686,DUO_CARRY,MID
0,KR,4456246352,62,420,13,1592503327859,DUO_SUPPORT,NONE
1,KR,4456214594,72,420,13,1592501497364,NONE,JUNGLE
2,KR,4456230201,76,420,13,1592498921926,NONE,JUNGLE
3,KR,4456115985,62,420,13,1592496424120,SOLO,TOP
4,KR,4456191223,80,420,13,1592494640876,DUO_SUPPORT,BOTTOM
0,KR,4462358657,24,420,13,1592745928679,DUO,TOP
1,KR,4462380854,24,420,13,1592743692161,SOLO,TOP
2,KR,4462264263,24,420,13,1592741740865,SOLO,TOP
3,KR,4462143254,24,420,13,1592738420422,DUO,MID
4,KR,4462052153,555,450,13,1592734746730,DUO_SUPPORT,NONE
0,KR,4458151684,110,420,13,1592586876474,DUO_CARRY,BOTTOM
1,KR,4458029002,57,420,13,1592585638223,DUO_SUPPORT,NONE
2,KR,4458055696,110,420,13,1592584369504,DUO_SUPPORT,NONE
3,KR,4457958700,110,420,13,1592581891987,DUO_SUPPORT,NONE
4,KR,4457951871,110,420,13,1592579799612,SOLO,BOTTOM
0,KR,4462319745,11,450,13,1592746008333,DUO_SUPPORT,NONE
1,KR,4460634154,106,430,13,1592675212766,NONE,JUNGLE
2,KR,4460474033,78,420,13,1592667569900,DUO_SUPPORT,NONE
3,KR,4460317439,78,420,13,1592665515426,DUO,TOP
4,KR,4460350119,78,420,13,1592664012510,DUO_SUPPORT,NONE
0,KR,4460403577,223,420,13,1592667073986,DUO_SUPPORT,NONE
1,KR,4458895964,223,420,13,1592630479598,SOLO,BOTTOM
2,KR,4455988545,350,420,13,1592490034038,SOLO,MID
3,KR,4455296251,350,420,13,1592476645825,DUO_SUPPORT,NONE
4,KR,4454845768,497,420,13,1592457612927,DUO_SUPPORT,BOTTOM
0,KR,4461446801,81,420,13,1592726648248,DUO_CARRY,BOTTOM
1,KR,4460494907,523,420,13,1592667902016,DUO,MID
2,KR,4460367438,51,420,13,1592665640957,DUO_CARRY,BOTTOM
3,KR,4460233357,523,420,13,1592662083010,DUO_CARRY,BOTTOM
4,KR,4459904881,498,420,13,1592659699564,DUO_CARRY,BOTTOM
0,KR,4461102053,69,420,13,1592715479026,DUO_CARRY,BOTTOM
1,KR,4461042525,69,420,13,1592712195268,DUO_CARRY,BOTTOM
2,KR,4460702039,63,450,13,1592679941098,DUO_SUPPORT,MID
3,KR,4460700442,7,450,13,1592678537731,DUO_SUPPORT,NONE
4,KR,4460656902,69,420,13,1592677063628,DUO_SUPPORT,NONE
0,KR,4462210448,25,420,13,1592740532793,DUO_SUPPORT,BOTTOM
1,KR,4455197599,43,420,13,1592473144810,DUO_SUPPORT,BOTTOM
2,KR,4455143402,432,420,13,1592471213826,DUO_SUPPORT,BOTTOM
3,KR,4454928970,111,420,13,1592464272128,DUO_SUPPORT,NONE
4,KR,4451621324,350,420,13,1592304108254,DUO_SUPPORT,BOTTOM
0,KR,4461127838,15,420,13,1592717941804,DUO_CARRY,BOTTOM
1,KR,4460660088,523,420,13,1592673303238,DUO_CARRY,BOTTOM
2,KR,4457909862,429,420,13,1592582052423,SOLO,BOTTOM
3,KR,4457910286,81,420,13,1592579167577,DUO_CARRY,BOTTOM
4,KR,4457204771,350,420,13,1592562159858,DUO_SUPPORT,BOTTOM
0,KR,4462266777,432,420,13,1592742477866,DUO_SUPPORT,MID
1,KR,4461926329,432,420,13,1592732912703,DUO_SUPPORT,BOTTOM
2,KR,4461808867,432,420,13,1592730516738,DUO_SUPPORT,BOTTOM
3,KR,4461204412,43,420,13,1592719657493,DUO_SUPPORT,BOTTOM
4,KR,4461196752,25,420,13,1592717712892,DUO_SUPPORT,BOTTOM
0,KR,4462328569,157,420,13,1592745798537,DUO,MID
1,KR,4462299683,523,420,13,1592743430130,DUO,TOP
2,KR,4462046665,523,420,13,1592736354136,DUO_CARRY,BOTTOM
3,KR,4461977457,81,420,13,1592733454761,SOLO,BOTTOM
4,KR,4460644706,523,420,13,1592675602343,DUO_SUPPORT,NONE
0,KR,4448372498,350,420,13,1592142283932,DUO_SUPPORT,NONE
1,KR,4448215559,81,420,13,1592140156573,DUO_CARRY,BOTTOM
2,KR,4448188441,523,420,13,1592138767376,DUO_SUPPORT,NONE
3,KR,4448078679,22,420,13,1592136016652,DUO_CARRY,BOTTOM
4,KR,4448010845,40,420,13,1592133557726,DUO_SUPPORT,BOTTOM
0,KR,4462128786,222,450,13,1592739967753,DUO,NONE
1,KR,4462102897,268,420,13,1592737850345,DUO,MID
2,KR,4462023144,268,420,13,1592735184213,SOLO,MID
3,KR,4461926329,268,420,13,1592732912703,SOLO,MID
4,KR,4461845412,268,420,13,1592729447570,SOLO,MID
0,KR,4462223748,64,450,13,1592741406980,DUO_SUPPORT,MID
1,KR,4462179863,103,450,13,1592740292226,DUO_SUPPORT,NONE
2,KR,4461838540,62,420,13,1592730499130,DUO_SUPPORT,NONE
3,KR,4461503064,62,420,13,1592725658280,DUO_SUPPORT,NONE
4,KR,4461238796,164,420,13,1592721423788,DUO_SUPPORT,NONE
0,KR,4453752619,64,420,13,1592396498216,NONE,JUNGLE
1,KR,4453637778,245,420,13,1592394900605,NONE,JUNGLE
2,KR,4453509320,60,420,13,1592391810672,NONE,JUNGLE
3,KR,4453580046,60,420,13,1592388154294,NONE,JUNGLE
4,KR,4440847774,60,420,13,1591867566226,NONE,JUNGLE
0,KR,4460586220,161,450,13,1592671714965,DUO_SUPPORT,TOP
1,KR,4460523575,157,450,13,1592670544817,DUO,NONE
2,KR,4460590358,13,450,13,1592669605116,DUO,NONE
3,KR,4460406563,245,450,13,1592667735953,DUO,TOP
4,KR,4451781653,134,420,13,1592307953033,SOLO,MID
0,KR,4462329292,22,420,13,1592746051130,DUO_CARRY,BOTTOM
1,KR,4462353058,104,420,13,1592744292547,DUO_SUPPORT,NONE
2,KR,4462287437,104,420,13,1592742700445,NONE,JUNGLE
3,KR,4460638931,30,420,13,1592678465199,NONE,JUNGLE
4,KR,4460695566,203,420,13,1592676394215,NONE,JUNGLE
0,KR,4461137387,43,420,13,1592717757105,DUO,MID
1,KR,4459566625,875,420,13,1592651162815,DUO_SUPPORT,BOTTOM
2,KR,4459347004,43,420,13,1592644245820,DUO_SUPPORT,NONE
3,KR,4459312143,875,420,13,1592642442078,DUO_SUPPORT,BOTTOM
4,KR,4458967615,89,420,13,1592631506401,DUO_SUPPORT,BOTTOM
0,KR,4460673471,22,420,13,1592675036911,DUO_CARRY,BOTTOM
1,KR,4460564402,58,420,13,1592671092064,SOLO,TOP
2,KR,4459000782,58,420,13,1592632190828,DUO_SUPPORT,NONE
3,KR,4458190250,266,420,13,1592586507402,NONE,JUNGLE
4,KR,4458083854,10,420,13,1592583798788,SOLO,TOP
0,KR,4461280960,119,450,13,1592718905387,DUO_SUPPORT,NONE
1,KR,4461137207,875,450,13,1592717572029,DUO_SUPPORT,NONE
2,KR,4461009061,53,420,13,1592714310658,DUO_SUPPORT,BOTTOM
3,KR,4460762545,111,420,13,1592682066963,SOLO,BOTTOM
4,KR,4460637264,223,420,13,1592677267868,DUO_CARRY,BOTTOM
0,KR,4462377377,7,440,13,1592745623633,SOLO,MID
1,KR,4462289310,39,440,13,1592743242390,SOLO,MID
2,KR,4462224450,92,450,13,1592741592060,DUO,NONE
3,KR,4462140354,236,430,13,1592737417515,DUO,MID
4,KR,4461779784,523,450,13,1592730628767,DUO_SUPPORT,MID
0,KR,4459408541,266,420,13,1592647792926,SOLO,TOP
1,KR,4455471077,106,420,13,1592481703944,SOLO,TOP
2,KR,4455256752,266,420,13,1592476795108,SOLO,TOP
3,KR,4455272427,62,420,13,1592475092293,SOLO,TOP
4,KR,4450917264,157,450,13,1592270164082,DUO_SUPPORT,TOP
0,KR,4460233357,429,420,13,1592662083010,DUO_CARRY,BOTTOM
1,KR,4459935036,429,420,13,1592659778535,DUO_CARRY,BOTTOM
2,KR,4459728922,67,420,13,1592657917604,SOLO,TOP
3,KR,4459742867,67,420,13,1592656196499,SOLO,TOP
4,KR,4459676628,145,420,13,1592654351543,DUO_SUPPORT,NONE
0,KR,4460673471,432,420,13,1592675036911,DUO_SUPPORT,BOTTOM
1,KR,4460598347,412,420,13,1592672662401,DUO_SUPPORT,BOTTOM
2,KR,4460513062,43,420,13,1592670337635,DUO_SUPPORT,BOTTOM
3,KR,4460397336,555,420,13,1592665705087,DUO_SUPPORT,NONE
4,KR,4460159173,432,420,13,1592663437890,DUO_SUPPORT,BOTTOM
0,KR,4462329929,523,420,13,1592746237089,DUO_SUPPORT,NONE
1,KR,4462383086,81,420,13,1592744347564,DUO_CARRY,BOTTOM
2,KR,4462258663,81,420,13,1592743025047,DUO_SUPPORT,NONE
3,KR,4462102897,44,420,13,1592737850345,DUO_SUPPORT,BOTTOM
4,KR,4462023144,145,420,13,1592735184213,DUO_CARRY,BOTTOM
0,KR,4461154264,145,420,13,1592716761373,DUO_CARRY,BOTTOM
1,KR,4461009061,104,420,13,1592714310658,NONE,JUNGLE
2,KR,4461012005,145,420,13,1592711833600,NONE,JUNGLE
3,KR,4460235914,64,420,13,1592662777487,NONE,JUNGLE
4,KR,4459859341,104,420,13,1592660786104,NONE,JUNGLE
0,KR,4451559766,421,420,13,1592303794591,NONE,JUNGLE
1,KR,4451592607,9,420,13,1592301508163,DUO_SUPPORT,NONE
2,KR,4450853275,9,420,13,1592246501152,NONE,JUNGLE
3,KR,4450861249,9,420,13,1592244523103,NONE,JUNGLE
4,KR,4450739425,9,420,13,1592242460530,NONE,JUNGLE
0,KR,4459559463,245,430,13,1592651952304,DUO_SUPPORT,NONE
1,KR,4459266963,81,440,13,1592640977223,DUO_CARRY,BOTTOM
2,KR,4458718981,64,440,13,1592628257633,NONE,JUNGLE
3,KR,4457585880,235,420,13,1592569649009,DUO_SUPPORT,NONE
4,KR,4457530311,22,420,13,1592567791622,DUO_CARRY,BOTTOM
0,KR,4457227431,555,420,13,1592563204276,DUO_SUPPORT,BOTTOM
1,KR,4457272727,555,420,13,1592561389104,DUO_SUPPORT,NONE
2,KR,4456963637,555,420,13,1592557710081,DUO_SUPPORT,BOTTOM
3,KR,4452546830,117,450,13,1592340351631,DUO_SUPPORT,NONE
4,KR,4451559766,555,420,13,1592303794591,DUO_SUPPORT,BOTTOM
0,KR,4461171802,82,420,13,1592715891971,SOLO,TOP
1,KR,4456261628,39,420,13,1592499865714,DUO_SUPPORT,NONE
2,KR,4456138701,39,420,13,1592498100956,SOLO,TOP
3,KR,4456126009,114,420,13,1592496732667,DUO,NONE
4,KR,4455956046,39,420,13,1592489232577,SOLO,TOP
0,KR,4461919724,78,450,13,1592733853426,DUO_SUPPORT,NONE
1,KR,4461993719,157,450,13,1592732134316,SOLO,BOTTOM
2,KR,4461892182,164,450,13,1592730989210,DUO_SUPPORT,NONE
3,KR,4461242699,131,450,13,1592719407971,DUO_SUPPORT,NONE
4,KR,4458276650,222,450,13,1592601961359,DUO,NONE
0,KR,4462223279,111,420,13,1592741437924,DUO_SUPPORT,BOTTOM
1,KR,4458134266,412,420,13,1592588111836,DUO_SUPPORT,BOTTOM
2,KR,4458056915,412,420,13,1592584848149,DUO_SUPPORT,MID
3,KR,4457983971,412,420,13,1592580560822,DUO_SUPPORT,NONE
4,KR,4457769494,223,420,13,1592576365954,DUO_SUPPORT,BOTTOM
0,KR,4460669894,236,420,13,1592679390384,SOLO,MID
1,KR,4460676384,92,420,13,1592676788738,SOLO,TOP
2,KR,4460671998,266,420,13,1592674262667,DUO_SUPPORT,NONE
3,KR,4460513062,81,420,13,1592670337635,DUO_CARRY,BOTTOM
4,KR,4459413441,92,420,13,1592646269842,SOLO,TOP
0,KR,4462294317,142,420,13,1592741870496,SOLO,MID
1,KR,4462144212,142,420,13,1592738737783,NONE,JUNGLE
2,KR,4462054778,245,420,13,1592735732677,SOLO,MID
3,KR,4461949655,39,420,13,1592734082110,DUO_SUPPORT,NONE
4,KR,4461964136,238,420,13,1592732243716,SOLO,MID
0,KR,4456360254,29,420,13,1592507861874,DUO_CARRY,BOTTOM
1,KR,4456258219,21,420,13,1592505328692,DUO_CARRY,BOTTOM
2,KR,4456256113,22,420,13,1592503247708,DUO_CARRY,BOTTOM
3,KR,4456204107,429,420,13,1592501051098,DUO_CARRY,BOTTOM
4,KR,4456179611,81,420,13,1592498756319,DUO_SUPPORT,NONE
0,KR,4456946753,67,450,13,1592558773452,DUO_SUPPORT,MID
1,KR,4456914060,110,450,13,1592557476320,DUO_SUPPORT,NONE
2,KR,4456859899,121,450,13,1592555940306,DUO_SUPPORT,NONE
3,KR,4456836099,498,450,13,1592554300914,DUO,MID
4,KR,4456863608,236,450,13,1592553364594,DUO_SUPPORT,NONE
0,KR,4462491106,2,420,13,1592746817421,NONE,JUNGLE
1,KR,4462278005,245,420,13,1592742785414,NONE,JUNGLE
2,KR,4462210448,245,420,13,1592740532793,NONE,JUNGLE
3,KR,4461370576,245,420,13,1592721993007,DUO_SUPPORT,NONE
4,KR,4461225547,421,420,13,1592720385197,DUO_SUPPORT,NONE
0,KR,4461238796,24,420,13,1592721423788,DUO_SUPPORT,NONE
1,KR,4461274509,67,420,13,1592720130426,DUO_CARRY,NONE
2,KR,4461109459,114,420,13,1592718016361,SOLO,TOP
3,KR,4461104900,24,420,13,1592716494562,DUO_SUPPORT,NONE
4,KR,4461009061,67,420,13,1592714310658,SOLO,TOP
0,KR,4456524285,92,420,13,1592539067275,NONE,JUNGLE
1,KR,4456255891,92,420,13,1592503080381,DUO,NONE
2,KR,4456284098,122,420,13,1592501710572,DUO_SUPPORT,NONE
3,KR,4454524296,122,420,13,1592419951406,SOLO,TOP
4,KR,4454552872,122,420,13,1592418369630,DUO_SUPPORT,NONE
0,KR,4445724243,517,420,13,1592050743004,NONE,JUNGLE
1,KR,4444592141,245,420,13,1592023276252,NONE,JUNGLE
2,KR,4444477317,145,420,13,1592021134181,DUO,NONE
3,KR,4443965814,21,420,13,1591979762349,DUO_CARRY,BOTTOM
4,KR,4443415311,48,420,13,1591965993857,NONE,JUNGLE
0,KR,4458142716,2,420,13,1592587389927,DUO_SUPPORT,NONE
1,KR,4458068147,62,420,13,1592585342369,SOLO,TOP
2,KR,4458033453,78,420,13,1592583393987,SOLO,TOP
3,KR,4457987483,266,420,13,1592581622394,SOLO,TOP
4,KR,4456973662,58,420,13,1592557796848,SOLO,TOP
0,KR,4460784212,25,420,13,1592684549731,DUO_SUPPORT,BOTTOM
1,KR,4460792559,432,420,13,1592682464491,DUO_SUPPORT,MID
2,KR,4460750137,350,420,13,1592679537565,DUO_SUPPORT,BOTTOM
3,KR,4460686682,432,420,13,1592677003657,DUO_SUPPORT,MID
4,KR,4460442477,432,420,13,1592667037526,DUO_SUPPORT,BOTTOM
0,KR,4460624685,516,420,13,1592675484242,SOLO,TOP
1,KR,4460601846,61,420,13,1592673530704,DUO,NONE
2,KR,4460592551,4,420,13,1592670552699,SOLO,MID
3,KR,4460477893,236,420,13,1592668797471,DUO,MID
4,KR,4458192040,142,420,13,1592587264803,SOLO,MID
0,KR,4460635688,236,420,13,1592676216776,DUO_SUPPORT,NONE
1,KR,4460642034,236,420,13,1592674222941,DUO_CARRY,BOTTOM
2,KR,4457653990,67,430,13,1592571832877,DUO_CARRY,BOTTOM
3,KR,4455763116,111,420,13,1592485128581,DUO_SUPPORT,BOTTOM
4,KR,4455461229,81,420,13,1592481712706,DUO_CARRY,BOTTOM
0,KR,4458162250,145,420,13,1592587221570,DUO_SUPPORT,NONE
1,KR,4458017054,164,420,13,1592584688018,DUO,MID
2,KR,4457987483,516,420,13,1592581622394,SOLO,TOP
3,KR,4457910286,21,420,13,1592579167577,DUO_CARRY,BOTTOM
4,KR,4457759820,39,420,13,1592576333956,SOLO,TOP
0,KR,4453717709,203,420,13,1592398176233,DUO_SUPPORT,TOP
1,KR,4453760407,203,420,13,1592395822905,DUO_SUPPORT,NONE
2,KR,4453654396,203,420,13,1592393738502,NONE,JUNGLE
3,KR,4453567337,245,420,13,1592391076591,NONE,JUNGLE
4,KR,4453337433,245,420,13,1592382488570,DUO_SUPPORT,NONE
0,KR,4459533952,111,420,13,1592650133593,DUO_SUPPORT,BOTTOM
1,KR,4459088792,48,420,13,1592635349778,NONE,JUNGLE
2,KR,4459034471,555,420,13,1592633857200,DUO_SUPPORT,NONE
3,KR,4458967724,64,420,13,1592631553289,NONE,JUNGLE
4,KR,4458173007,421,420,13,1592587701145,NONE,JUNGLE
0,KR,4457437129,432,440,13,1592566740957,DUO_SUPPORT,BOTTOM
1,KR,4453400866,432,420,13,1592383954642,DUO_SUPPORT,NONE
2,KR,4453384806,432,420,13,1592381436886,SOLO,BOTTOM
3,KR,4453390031,432,420,13,1592379400141,DUO_SUPPORT,BOTTOM
4,KR,4453215490,432,420,13,1592377498765,DUO_SUPPORT,BOTTOM
0,KR,4462346686,64,420,13,1592745338801,NONE,JUNGLE
1,KR,4460549810,64,420,13,1592673141980,NONE,JUNGLE
2,KR,4460545936,64,420,13,1592671642697,DUO_SUPPORT,NONE
3,KR,4460551909,104,420,13,1592670188935,DUO_SUPPORT,NONE
4,KR,4460465676,104,420,13,1592668007275,NONE,JUNGLE
0,KR,4462325489,81,420,13,1592744959505,DUO_CARRY,BOTTOM
1,KR,4462278458,523,420,13,1592742962588,DUO_SUPPORT,NONE
2,KR,4462243916,81,420,13,1592741626338,DUO_SUPPORT,NONE
3,KR,4462178240,22,420,13,1592739957577,DUO_CARRY,BOTTOM
4,KR,4461979858,21,420,13,1592734179879,DUO_CARRY,BOTTOM
0,KR,4462048919,62,420,13,1592737076704,SOLO,TOP
1,KR,4461758680,62,420,13,1592730001960,DUO_SUPPORT,NONE
2,KR,4459764807,62,420,13,1592656763947,SOLO,TOP
3,KR,4459676628,164,420,13,1592654351543,DUO_SUPPORT,NONE
4,KR,4459631677,164,420,13,1592652674757,SOLO,MID
0,KR,4460550262,81,420,13,1592669541118,DUO_SUPPORT,NONE
1,KR,4460313943,523,420,13,1592664966219,DUO_CARRY,BOTTOM
2,KR,4460237511,523,420,13,1592663300729,DUO,NONE
3,KR,4459829680,22,420,13,1592660639550,SOLO,BOTTOM
4,KR,4459745925,134,420,13,1592657086242,DUO_CARRY,BOTTOM
0,KR,4462287791,412,420,13,1592742791041,DUO_SUPPORT,BOTTOM
1,KR,4462292957,412,420,13,1592741515355,DUO_SUPPORT,NONE
2,KR,4462146856,412,420,13,1592739506851,DUO_SUPPORT,BOTTOM
3,KR,4462120023,412,420,13,1592737373033,DUO_SUPPORT,NONE
4,KR,4461961677,412,420,13,1592731464366,DUO_SUPPORT,BOTTOM
0,KR,4456856747,517,420,13,1592554738217,NONE,JUNGLE
1,KR,4454411172,245,420,13,1592410009076,NONE,JUNGLE
2,KR,4453916110,517,420,13,1592403982917,NONE,JUNGLE
3,KR,4453857769,203,420,13,1592401393947,NONE,JUNGLE
4,KR,4453840218,5,420,13,1592398989027,NONE,JUNGLE
0,KR,4457898229,80,420,13,1592578857939,DUO_CARRY,MID
1,KR,4452447286,126,420,13,1592327158245,SOLO,MID
2,KR,4452405602,3,420,13,1592324654270,SOLO,MID
3,KR,4452413478,3,420,13,1592322761073,DUO,TOP
4,KR,4452450261,117,420,13,1592321337048,DUO_SUPPORT,NONE
0,KR,4462470981,517,420,13,1592746645496,NONE,JUNGLE
1,KR,4462346496,60,420,13,1592745275829,DUO_SUPPORT,NONE
2,KR,4462360776,60,420,13,1592743639091,NONE,JUNGLE
3,KR,4462264263,64,420,13,1592741740865,NONE,JUNGLE
4,KR,4462102897,517,420,13,1592737850345,NONE,JUNGLE
0,KR,4458148887,157,420,13,1592591078723,DUO_SUPPORT,NONE
1,KR,4458107165,157,420,13,1592589439615,DUO_SUPPORT,NONE
2,KR,4456278606,39,420,13,1592505965104,DUO_SUPPORT,NONE
3,KR,4456256131,157,420,13,1592503321332,SOLO,MID
4,KR,4456115806,157,420,13,1592496335944,DUO_CARRY,BOTTOM
0,KR,4462360776,203,420,13,1592743639091,DUO_CARRY,MID
1,KR,4462264263,203,420,13,1592741740865,SOLO,MID
2,KR,4461504054,203,420,13,1592725921183,DUO_CARRY,BOTTOM
3,KR,4460285901,203,420,13,1592662940357,SOLO,BOTTOM
4,KR,4460200301,203,420,13,1592661143061,SOLO,MID
0,KR,4462366201,64,420,13,1592745217878,DUO_SUPPORT,NONE
1,KR,4462144212,2,420,13,1592738737783,NONE,JUNGLE
2,KR,4461371235,64,420,13,1592722213243,DUO_SUPPORT,NONE
3,KR,4461226062,104,420,13,1592720566857,DUO_SUPPORT,NONE
4,KR,4461202834,76,420,13,1592719150054,DUO_SUPPORT,NONE
0,KR,4460927107,164,420,13,1592709523056,DUO_SUPPORT,BOTTOM
1,KR,4460792314,412,420,13,1592682114810,DUO_SUPPORT,BOTTOM
2,KR,4459397576,350,420,13,1592644615338,DUO_SUPPORT,BOTTOM
3,KR,4459340440,412,420,13,1592642054053,DUO_SUPPORT,MID
4,KR,4459177300,44,420,13,1592638005419,DUO_SUPPORT,NONE
0,KR,4455854271,142,420,13,1592485639090,DUO_SUPPORT,NONE
1,KR,4455457162,131,420,13,1592483510851,DUO_CARRY,MID
2,KR,4455379094,245,420,13,1592481043550,SOLO,MID
3,KR,4455304134,245,420,13,1592479239356,SOLO,MID
4,KR,4455273770,131,420,13,1592475671973,SOLO,MID
0,KR,4462402465,350,420,13,1592746540209,DUO_SUPPORT,BOTTOM
1,KR,4462371299,350,420,13,1592743820161,DUO_SUPPORT,NONE
2,KR,4462224853,117,420,13,1592741827097,DUO_SUPPORT,BOTTOM
3,KR,4461200240,350,420,13,1592718262182,DUO_SUPPORT,BOTTOM
4,KR,4461041043,117,420,13,1592711493826,DUO_SUPPORT,BOTTOM
0,KR,4459204263,2,420,13,1592639693728,SOLO,TOP
1,KR,4459125689,2,420,13,1592637342696,SOLO,TOP
2,KR,4459037428,126,420,13,1592634826398,SOLO,TOP
3,KR,4458969739,2,420,13,1592632306583,SOLO,TOP
4,KR,4458976001,236,420,13,1592630956891,DUO_SUPPORT,NONE
0,KR,4462143254,12,420,13,1592738420422,DUO_SUPPORT,BOTTOM
1,KR,4462023144,43,420,13,1592735184213,DUO_SUPPORT,BOTTOM
2,KR,4461926329,43,420,13,1592732912703,SOLO,BOTTOM
3,KR,4461931647,43,420,13,1592731405969,DUO_SUPPORT,NONE
4,KR,4461842624,117,430,13,1592728466647,DUO_SUPPORT,NONE
0,KR,4461194388,350,420,13,1592716891179,DUO_SUPPORT,BOTTOM
1,KR,4460733921,37,450,13,1592683475163,DUO_SUPPORT,MID
2,KR,4460793127,53,450,13,1592683003942,DUO,NONE
3,KR,4460752483,106,430,13,1592681871469,DUO_SUPPORT,NONE
4,KR,4460711270,106,450,13,1592680141409,DUO_SUPPORT,TOP
